Portal ID,Name Provided,THE Name,Country,Clinical applicable?,EDITED?,PPP / FX rate used 2013,Reason Not Ranked,Previous rank,RANK LABEL 2015–16 H,OVERALL SCORE 2015-16,TEACHING 2015-16,RESEARCH 2015-16,CITATIONS 2015-16,INDUSTRY 2015-16,INTERNAT 2015-16,Teaching Rank,Research Rank,Citations Rank,Industry Income Rank,International Outlook Rank,T3,IMPUTED T3?,T4,IMPUTED T4?,T1,IMPUTED T1?,T5,IMPUTED T5?,T2,IMPUTED T2?,R3,IMPUTED R3?,R2,IMPUTED R2?,R1,IMPUTED R1?,C1,IMPUTED C1?,E1,IMPUTED E1?,I2,IMPUTED I2?,I3,IMPUTED I3?,I1,IMPUTED I1?,Number of papers,Number of internat papers,FWCI citation score,FWCI citation score (country-norm),:clinical:academicStaff:international,EDITED?,:clinical:academicStaff:total,EDITED?,:clinical:academicStaff:women,EDITED?,:clinical:doctoralNewStudentIntake:total,EDITED?,:clinical:doctoratesAwarded:total,EDITED?, :clinical:institutionalIncome:total ,EDITED?,:clinical:masterDegreesAwarded:total,EDITED?,:clinical:masterNewStudentIntake:international,EDITED?,:clinical:masterNewStudentIntake:total,EDITED?,:clinical:masterNewStudentIntake:women,EDITED?, :clinical:researchIncome:industryAndCommerce ,EDITED?, :clinical:researchIncome:total ,EDITED?,:clinical:researchStaff:total,EDITED?,:clinical:students:international,EDITED?,:clinical:students:total,EDITED?,:clinical:students:women,EDITED?,:clinical:undergraduateDegreesAwarded:total,EDITED?,:clinical:undergraduateNewStudentIntake:international,EDITED?,:clinical:undergraduateNewStudentIntake:total,EDITED?,:clinical:undergraduateNewStudentIntake:women,EDITED?,SSR,Doc : ug,Doc : staff,Institutional Income per staff (provided currency),Institutional Income per staff PPP'd,Research Income per staff (provided currency),Research Income per staff (PPP'd),Industry Income per staff,Industry Income per staff (PPP'd),Internat Staff,Internat Students,Female students
i-40952633,University of Portsmouth,University of Portsmouth,United Kingdom,TRUE,,#REF!,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,465,190,57.11,40.88,7.89,,108.23,,48.13,,16.46,,26,,0,,25.5,,4.86,,19.49,,7.48,,165000,,1268000,,0,,292.46,,1741.03,,911.82,,490.68,,63.48,,336.43,,172.17,,16.0863901,18.87230769,4.162692308,0,#REF!,11715.79045,#REF!,1524.531091,#REF!,0.072900305,0.167981023,0.523724462
i-52507491,University of Pretoria,University of Pretoria,South Africa,TRUE,,#REF!,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1391,653,19.83,14.08,22,,392,,229,,4,,21,,367438039,,166,,12,,44,,23,,36166434,,55842600,,13,,261,,3425,,2535,,790,,8,,282,,203,,8.737244898,37.61904762,18.66666667,937341.9362,#REF!,142455.6122,#REF!,92261.31122,#REF!,0.056122449,0.07620438,0.740145985
i-41140762,University of Queensland,University of Queensland,Australia,TRUE,,#REF!,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,10814,4670,81.21,75.29,35,,163,,87,,86,,124,,404656251,,465,,41,,199,,137,,18687659,,152565536,,258,,1377,,5554,,3228,,987,,96,,661,,415,,34.07361963,7.959677419,1.314516129,2482553.687,#REF!,935984.8834,#REF!,114648.2147,#REF!,0.214723926,0.24792942,0.581202737
i-33306644,University of Reading,University of Reading,United Kingdom,TRUE,,#REF!,Insufficient staff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.91,,29.02,,16.02,,2.77,,5,,0,,14,,2.55,,13.6,,9.35,,261000,,840000,,5.84,,146.56,,784.32,,597,,112.5,,23.4,,139.17,,100.67,,27.02687802,22.5,5.804,0,#REF!,28945.55479,#REF!,8993.797381,#REF!,0.238111647,0.186862505,0.761168911
i-09815163,University of Regina,University of Regina,Canada,TRUE,,#REF!,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,299,89,37.25,21.64,1,,31,,18,,0,,0,Edited,0,Edited,0,,0,,0,,0,,0,Edited,0,Edited,0,Edited,0,Edited,0,Edited,0,,0,Edited,0,,0,,0,,0,#DIV/0!,#DIV/0!,0,#REF!,0,#REF!,0,#REF!,0.032258065,#DIV/0!,#DIV/0!
i-49369082,University of Rochester,University of Rochester,United States,TRUE,,#REF!,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,6785,1911,91.77,92.21,110,,1281,,478,,102,,142,,0,Edited,116,,2,,29,,22,,12850668,,143503589,,294,,113.3,,983.2,,619.2,,197,,0,,0,,0,,0.767525371,1.387323944,9.021126761,0,#REF!,112024.6596,#REF!,10031.74707,#REF!,0.085870414,0.115235964,0.629780309
i-93316802,University of Roehampton,University of Roehampton,United Kingdom,TRUE,,#REF!,Your institution did not meet the publication threshold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.17,,19.56,,7.5,,3,,4,,0,,100,,29.24,,77.03,,52.52,,7000,,22000,,0,,116.11,,584.55,,290.64,,101.5,,19,,106.42,,50.5,,29.88496933,25.375,4.89,0,#REF!,1124.744376,#REF!,357.8732106,#REF!,0.264314928,0.198631426,0.497202977
i-47029631,University of Roma - Tor Vergata,University of Rome II – Tor Vergata,Italy,TRUE,,#REF!,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,3850,1316,57.72,50.79,1,,387,,132,,117,,64,,15948470,,389,,7,,285,,175,,3324409,,13534745,,101,,567,,8741,,5185,,1148,,84,,1357,,780,,22.58656331,17.9375,6.046875,41210.5168,#REF!,34973.50129,#REF!,8590.204134,#REF!,0.002583979,0.06486672,0.593181558
i-26480031,University of Salamanca,University of Salamanca,Spain,TRUE,,#REF!,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1025,410,49.51,51.24,1,,175,,65,,146,,57,,19692000,,163,,45,,174,,127,,513000,,2765000,,19,,476,,4226,,3014,,735,,22,,867,,615,,24.14857143,12.89473684,3.070175439,112525.7143,#REF!,15800,#REF!,2931.428571,#REF!,0.005714286,0.112636062,0.713203975
i-73218634,University of Salento,University of Salento,Italy,FALSE,,#REF!,Institution reported subject not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#REF!,#DIV/0!,#REF!,#DIV/0!,#REF!,#DIV/0!,#DIV/0!,#DIV/0!
i-72056655,University of Salford,University of Salford,United Kingdom,TRUE,,#REF!,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,750,279,26.93,11.92,6.15,,207.78,,157.29,,15.46,,18.5,,0,,213,,38.35,,108.39,,72.32,,218000,,1096000,,0.2,,423.61,,3027.93,,2423.26,,689.63,,81.16,,727.29,,590.26,,14.57276928,37.2772973,11.23135135,0,#REF!,5274.809895,#REF!,1049.18664,#REF!,0.029598614,0.139900856,0.800302517
i-57062521,University of San Francisco,University of San Francisco,United States,TRUE,,#REF!,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,355,76,53.12,41.91,0,Edited,76,,62.7,,40.5,,39,,0,Edited,125,,16.3,,274.3,,198.5,,0,Edited,0,Edited,0,Edited,73,,1549.5,,1234,,187,,9.3,,228.8,,164.5,,20.38815789,4.794871795,1.948717949,0,#REF!,0,#REF!,0,#REF!,0,0.047111972,0.796385931
i-94984893,University of Santiago de Compostela,University of Santiago de Compostela,Spain,TRUE,,#REF!,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2550,956,58.43,63.1,0,Edited,283,,111,,123,,68,,0,Edited,198,,11,,207,,157,,848492,,8823280,,168,,600,,6718,,4854,,879,,278,,1600,,1170,,23.7385159,12.92647059,4.161764706,0,#REF!,31177.66784,#REF!,2998.204947,#REF!,0,0.089312295,0.722536469
i-49337865,University of Santo Tomas,University of Santo Tomas,Philippines,TRUE,,#REF!,Your institution did not meet the publication threshold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,593,,354,,0,,5,,0,,499,,28,,632,,367,,0,,0,Edited,87,,38,,8425,,4886,,685,,2,,721,,280,,14.2074199,137,118.6,0,#REF!,0,#REF!,0,#REF!,0.001686341,0.004510386,0.579940653
i-56275942,University of Saskatchewan,University of Saskatchewan,Canada,TRUE,,#REF!,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2639,1022,46.83,31.26,22,,332,,165,,243,,202,,0,Edited,158,,62,,180,,124,,9879760,,28010711,,62,,277,,2709,,2098,,507,,0,,0,,0,,8.159638554,2.50990099,1.643564356,0,#REF!,84369.61145,#REF!,29758.31325,#REF!,0.06626506,0.102251753,0.774455519
i-99940531,University of SÃ£o Paulo,University of São Paulo,Brazil,TRUE,,#REF!,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,21272,5191,17.27,30.19,49,,1701,,902,,820,,878,,1076464310,,1150,,37,,903,,650,,21153469,,501144401,,0,Edited,424,,16280,,10863,,1145,,93,,1526,,987,,9.570840682,1.304100228,1.937357631,632842.04,#REF!,294617.5197,#REF!,12435.90182,#REF!,0.028806584,0.026044226,0.667260442
i-14358084,University of Science and Technology Beijing,University of Science and Technology Beijing,China,FALSE,,#REF!,Institution reported subject not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#REF!,#DIV/0!,#REF!,#DIV/0!,#REF!,#DIV/0!,#DIV/0!,#DIV/0!
i-67053143,University of Science and Technology of China,University of Science and Technology of China,China,FALSE,,#REF!,Institution reported subject not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#REF!,#DIV/0!,#REF!,#DIV/0!,#REF!,#DIV/0!,#DIV/0!,#DIV/0!
i-28294413,University of Seoul,University of Seoul,Korea Republic of,FALSE,,#REF!,Institution reported subject not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#REF!,#DIV/0!,#REF!,#DIV/0!,#REF!,#DIV/0!,#DIV/0!,#DIV/0!
i-79842474,University of Seville,University of Seville,Spain,TRUE,,#REF!,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1404,372,33.97,30.59,3,,340,,139,,171,,62,,0,Edited,696,,78,,781,,480,,0,Edited,0,Edited,5,,338,,7252,,4657,,1049,,23,,1341,,866,,21.32941176,16.91935484,5.483870968,0,#REF!,0,#REF!,0,#REF!,0.008823529,0.046607832,0.642167678
i-74637921,University of Sharjah,University of Sharjah,United Arab Emirates,TRUE,,#REF!,Your institution did not meet the publication threshold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,,103,,43,,1,,1,,0,,1,,0,,1,,1,,0,,0,Edited,0,,1971,,2652,,2134,,14,,671,,825,,664,,25.74757282,14,103,0,#REF!,0,#REF!,0,#REF!,1,0.74321267,0.804675716
i-51616042,University of Sheffield,University of Sheffield,United Kingdom,TRUE,,#REF!,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,4107,1838,87.9,82.87,39.87,,300.86,,112.74,,68.44,,74,,0,,318.5,,143.84,,236.33,,166.77,,1349000,,28090000,,1.12,,739.21,,3548.02,,2220.35,,641,,83.06,,555.68,,340.56,,11.79292694,8.662162162,4.065675676,0,#REF!,93365.68504,#REF!,4483.813069,#REF!,0.132520109,0.208344372,0.625799742
i-18514833,University of Siena,University of Siena,Italy,TRUE,,#REF!,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2688,983,60.63,54.41,1,,183,,60,,20,,34,,0,Edited,178,,1,,278,,151,,649928,,2268960,,54,,170,,3915,,2361,,352,,13,,415,,279,,21.39344262,10.35294118,5.382352941,0,#REF!,12398.68852,#REF!,3551.519126,#REF!,0.005464481,0.043422733,0.603065134
i-32824057,University of Silesia in Katowice,University of Silesia in Katowice,Poland,FALSE,,#REF!,Institution reported subject not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#REF!,#DIV/0!,#REF!,#DIV/0!,#REF!,#DIV/0!,#DIV/0!,#DIV/0!
i-80798081,University of South Africa,University of South Africa,South Africa,TRUE,,#REF!,Too many missing datapoints,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,41.7,,33.9,,13.788,,12,,0,,80,,5.3,,12.7,,8.4,,0,,2658215,Edited,0,,400.099,,1486.645,,1266.06,,612,,104.657,,442.116,,381.326,,35.65095923,51,3.475,0,#REF!,63746.16307,#REF!,0,#REF!,0.071942446,0.26912881,0.851622277
i-71919185,University of South Australia,University of South Australia,Australia,TRUE,,#REF!,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2317,857,54.97,40.58,36,,46,,31,,50,,29,,314148640,,0,,0,,0,,0,,36208640,,59436416,,42,,1693,,5214,,3844,,1404,,524,,1668,,1229,,113.3478261,48.4137931,1.586206897,6829318.261,#REF!,1292096,#REF!,787144.3478,#REF!,0.782608696,0.324702723,0.737245876
i-43280749,University of South Carolina,University of South Carolina,United States,TRUE,,#REF!,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2953,735,70.77,64.67,0,Edited,0,Edited,0,,0,,0,Edited,0,Edited,0,,0,,0,,0,,0,Edited,0,Edited,0,Edited,0,Edited,0,Edited,0,,0,Edited,0,,0,,0,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#REF!,#DIV/0!,#REF!,#DIV/0!,#REF!,#DIV/0!,#DIV/0!,#DIV/0!
i-24622404,University of South Dakota,University of South Dakota,United States,TRUE,,#REF!,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,669,130,56.3,45.95,0,Edited,144,,102,,106,,90,,46974925,,89,,0,,99,,80,,0,Edited,13433267,,21,,17,,1847,,1302,,513,,0,,135,,102,,12.82638889,5.7,1.6,326214.7569,#REF!,93286.57639,#REF!,0,#REF!,0,0.009204115,0.704926909
i-47513011,University of South Florida,University of South Florida,United States,TRUE,,#REF!,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,6739,1652,65.41,57.55,0,Edited,545,,0,,200,,190,,0,Edited,0,,0,,0,,0,,127161923,,276420198,,142,,0,Edited,4287,,0,,818,,0,,0,,0,,7.866055046,4.305263158,2.868421053,0,#REF!,507193.0239,#REF!,233324.6294,#REF!,0,0,0
i-85406381,University of South Wales,University of South Wales,United Kingdom,TRUE,,#REF!,Your institution did not meet the publication threshold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.59,,128.07,,71.69,,4.5,,6,,0,,137,,31.79,,100.53,,73.33,,0,,858000,,0,,373.53,,2757.2,,1671.59,,648,,79.28,,506.98,,291.04,,21.52885141,108,21.345,0,#REF!,6699.461232,#REF!,0,#REF!,0.067072695,0.135474394,0.606263601
i-58225932,University of Southampton,University of Southampton,United Kingdom,TRUE,,#REF!,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,3512,1734,93.73,91.65,45.05,,332.5,,174.2,,68.71,,50.75,,0,,133.3,,25.51,,60.95,,51.97,,2078000,,29459000,,27.11,,508.26,,3604.31,,2677.06,,748,,90.22,,696.43,,557.76,,10.84003008,14.73891626,6.551724138,0,#REF!,88598.49624,#REF!,6249.62406,#REF!,0.135488722,0.141014508,0.742738555
i-74975443,University of Southern California,University of Southern California,United States,TRUE,,#REF!,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,11733,3662,88.91,88.7,82,,597,,215,,50,,30,,0,Edited,608,,56,,340,,230,,0,Edited,0,Edited,149,,296,,4331,,2732,,153,,0,,126,,94,,7.254606365,5.1,19.9,0,#REF!,0,#REF!,0,#REF!,0.137353434,0.068344493,0.630801201
i-16058231,University of Southern Denmark,University of Southern Denmark,Denmark,TRUE,,#REF!,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5238,2609,92.53,79.18,93,,564,,308,,131,,78,,0,Edited,341,,183,,697,,465,,0,Edited,0,Edited,141,,570,,3734,,2263,,486,,35,,668,,373,,6.620567376,6.230769231,7.230769231,0,#REF!,0,#REF!,0,#REF!,0.164893617,0.152651312,0.606052491
i-06818911,University of Southern Queensland,University of Southern Queensland,Australia,TRUE,,#REF!,Insufficient staff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.92,,22.66,,17.94,,1,,2,,371483,,77,,1,,17,,16,,32150,,332372,,2,,165,,1103,,932,,283,,45,,301,,259,,48.6760812,141.5,11.33,16393.77758,#REF!,14667.78464,#REF!,1418.799647,#REF!,0.084730803,0.149592022,0.844968268
i-44428293,University of St Andrews,University of St Andrews,United Kingdom,TRUE,,#REF!,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,696,335,77.13,67.03,4.54,,44.76,,18.81,,7.5,,3,,0,,6,,2,,5,,2,,32000,,2186000,,3,,169.94,,498.96,,288.08,,141,,48,,142.68,,82.68,,11.14745308,47,14.92,0,#REF!,48838.24844,#REF!,714.9240393,#REF!,0.101429848,0.340588424,0.577360911
i-20372171,University of St Mark and St John,University of St Mark and St John,United Kingdom,TRUE,,#REF!,Your institution did not meet the publication threshold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,,43.88,,23.79,,0,,0,,0,,1,,0,,0,,0,,0,,8000,,0,,15.72,,824.39,,364.57,,226.36,,6.83,,328.94,,141.74,,18.78737466,#DIV/0!,#DIV/0!,0,#REF!,182.3154057,#REF!,0,#REF!,0.027347311,0.019068645,0.442230012
i-10572732,University of St.Gallen,University of St Gallen,Switzerland,FALSE,,#REF!,Institution reported subject not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#REF!,#DIV/0!,#REF!,#DIV/0!,#REF!,#DIV/0!,#DIV/0!,#DIV/0!
i-98853183,University of Stirling,University of Stirling,United Kingdom,TRUE,,#REF!,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,849,258,57.01,40.73,13.36,,88.77,,54.03,,14.54,,11,,0,,60,,16.83,,56.21,,27.92,,84000,,1621000,,12.61,,125.53,,1550.78,,1090.3,,487.5,,31.78,,426.19,,297.74,,17.46964064,44.31818182,8.07,0,#REF!,18260.67365,#REF!,946.2656303,#REF!,0.150501295,0.080946362,0.703065554
i-97961032,University of Strasbourg,University of Strasbourg,France,TRUE,,#REF!,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,3588,1513,63.68,63.82,29,,466,,180,,4,,22,,0,Edited,0,,9,,19,,10,,2803188,,10718265,,0,Edited,1142,,8448,,5327,,0,,29,,635,,408,,18.12875536,0,21.18181818,0,#REF!,23000.56867,#REF!,6015.424893,#REF!,0.06223176,0.135179924,0.630563447
